,BYND.O,GTLB.O,MCD,LEVI.K,PLTR.K,TSLA.O,XOM
,BID,BID,BID,BID,BID,BID,BID
Timestamp,,,,,,,
2022-02-22 13:30:00+00:00,51.2,60.0,249.1,21.5,10.71,836.21,78.75
2022-02-22 13:00:00+00:00,51.2,,249.09,21.22,10.69,835.4,78.81
2022-02-22 12:30:00+00:00,50.71,,249.1,21.21,10.75,837.31,78.81
2022-02-22 12:00:00+00:00,51.2,60.0,249.1,21.84,10.69,837.5,78.79
2022-02-22 11:30:00+00:00,50.5,56.4,249.17,,10.87,840.72,78.6
2022-02-22 11:00:00+00:00,50.5,55.2,248.64,,10.8,842.08,79.02
2022-02-22 10:30:00+00:00,51.0,55.0,247.29,,10.83,841.5,79.02
2022-02-22 10:00:00+00:00,50.84,55.0,246.01,21.19,10.66,837.0,79.33
2022-02-22 09:30:00+00:00,50.0,56.61,245.58,21.19,10.51,829.08,79.42
2022-02-22 09:00:00+00:00,50.0,59.76,245.52,21.19,10.55,829.85,79.41
2022-02-19 01:00:00+00:00,,,250.0,19.0,,,77.36
2022-02-19 00:30:00+00:00,51.97,60.4,,,10.92,850.5,77.41
2022-02-19 00:00:00+00:00,52.0,,,21.9,10.93,848.15,77.49
2022-02-18 23:30:00+00:00,52.06,,250.02,,10.98,848.54,77.49
2022-02-18 23:00:00+00:00,52.2,60.4,250.02,21.9,10.98,850.0,77.5
2022-02-18 22:30:00+00:00,52.12,62.0,250.0,21.9,10.96,850.65,77.47
2022-02-18 22:00:00+00:00,52.3,62.0,250.01,22.0,11.02,854.3,77.41
2022-02-18 21:30:00+00:00,52.31,62.0,250.61,,11.05,854.83,77.4
2022-02-18 21:00:00+00:00,52.31,62.0,250.6,22.0,11.06,856.1,77.41
2022-02-18 20:30:00+00:00,52.33,61.05,250.74,22.02,11.01,856.69,77.41
2022-02-18 20:00:00+00:00,52.2,61.75,251.06,22.12,10.92,854.93,77.33
2022-02-18 19:30:00+00:00,52.81,63.26,251.89,22.24,11.16,858.05,77.65
2022-02-18 19:00:00+00:00,52.96,63.55,251.5,22.29,11.14,857.14,77.58
2022-02-18 18:30:00+00:00,52.32,61.53,250.82,22.13,10.95,846.8,77.24
2022-02-18 18:00:00+00:00,51.95,61.12,250.17,22.02,10.84,840.43,77.15
2022-02-18 17:30:00+00:00,52.63,62.91,250.22,22.0,10.85,843.36,77.13
2022-02-18 17:00:00+00:00,53.09,64.01,250.9,22.04,11.01,850.18,77.25
2022-02-18 16:30:00+00:00,52.93,63.74,250.77,21.89,10.8,846.17,77.05
2022-02-18 16:00:00+00:00,53.52,64.21,251.2,21.97,10.98,848.43,77.71
2022-02-18 15:30:00+00:00,54.18,66.54,251.87,22.06,10.65,852.53,77.46
2022-02-18 15:00:00+00:00,54.67,66.31,252.06,22.14,10.93,856.82,77.94
2022-02-18 14:30:00+00:00,56.11,67.24,251.59,22.1,11.6,875.31,77.84
2022-02-18 14:00:00+00:00,56.0,65.0,250.2,21.61,11.92,886.1,77.11
2022-02-18 13:30:00+00:00,56.21,65.0,250.2,21.5,11.84,875.44,77.55
2022-02-18 13:00:00+00:00,56.0,65.0,250.0,21.81,11.83,876.51,77.5
2022-02-18 12:30:00+00:00,56.65,65.0,251.28,21.91,11.98,885.5,77.42
2022-02-18 12:00:00+00:00,56.72,66.75,251.04,21.91,11.95,884.15,77.49
2022-02-18 11:30:00+00:00,56.53,66.75,251.16,21.81,11.96,883.68,77.32
2022-02-18 11:00:00+00:00,56.53,66.75,251.04,,12.03,886.5,77.25
2022-02-18 10:30:00+00:00,56.53,,251.76,21.2,11.99,886.17,77.37
2022-02-18 10:00:00+00:00,56.53,,251.76,21.53,12.0,887.3,77.37
2022-02-18 09:30:00+00:00,56.34,,251.16,21.53,12.05,886.5,77.53
2022-02-18 09:00:00+00:00,56.34,65.0,251.04,21.53,12.05,886.35,77.56
2022-02-18 01:00:00+00:00,,,251.2,0.0,11.9,,
2022-02-18 00:30:00+00:00,56.03,,251.2,,11.9,872.0,78.11
2022-02-18 00:00:00+00:00,56.25,,250.0,21.68,11.9,874.35,78.2
2022-02-17 23:30:00+00:00,56.08,,250.03,,11.92,876.0,78.2
2022-02-17 23:00:00+00:00,56.22,65.0,250.0,21.68,11.93,875.5,78.3
2022-02-17 22:30:00+00:00,56.25,,250.5,,11.89,873.65,78.23
2022-02-17 22:00:00+00:00,56.25,,,21.76,11.82,873.5,78.2
2022-02-17 21:30:00+00:00,56.1,,250.5,,11.83,874.05,78.21
2022-02-17 21:00:00+00:00,56.07,65.01,250.0,21.73,11.81,874.25,78.21
2022-02-17 20:30:00+00:00,56.21,66.75,250.85,21.76,11.76,876.2,78.2
2022-02-17 20:00:00+00:00,55.84,65.59,251.01,21.87,11.88,877.85,78.23
2022-02-17 19:30:00+00:00,56.11,66.01,251.14,21.89,12.02,878.12,78.22
2022-02-17 19:00:00+00:00,56.36,65.57,251.26,22.05,12.09,879.64,78.19
2022-02-17 18:30:00+00:00,56.7,65.79,252.32,22.13,12.2,881.1,78.27
2022-02-17 18:00:00+00:00,56.61,66.6,252.4,22.13,12.27,883.02,78.22
2022-02-17 17:30:00+00:00,57.08,67.71,252.08,22.29,12.39,887.68,78.3
2022-02-17 17:00:00+00:00,57.14,68.05,251.85,22.23,12.39,891.55,78.54
2022-02-17 16:30:00+00:00,57.1,69.42,251.83,22.24,12.57,889.15,78.37
2022-02-17 16:00:00+00:00,57.72,70.99,251.69,22.32,12.53,896.79,78.32
2022-02-17 15:30:00+00:00,57.73,71.18,251.95,22.31,12.35,892.72,78.1
2022-02-17 15:00:00+00:00,57.66,70.92,250.47,22.32,12.32,897.79,78.26
2022-02-17 14:30:00+00:00,58.46,70.98,250.27,22.5,12.37,907.17,78.44
2022-02-17 14:00:00+00:00,58.81,71.1,251.1,22.32,12.39,912.2,78.19
2022-02-17 13:30:00+00:00,59.12,72.0,251.83,22.3,12.57,912.27,78.89
2022-02-17 13:00:00+00:00,59.1,69.27,251.83,22.28,12.7,915.0,78.9
2022-02-17 12:30:00+00:00,59.5,,252.01,22.45,12.79,916.69,78.5
2022-02-17 12:00:00+00:00,59.62,67.0,251.84,22.26,12.77,915.7,78.24
2022-02-17 11:30:00+00:00,59.1,,251.9,21.77,12.83,911.51,78.23
2022-02-17 11:00:00+00:00,59.21,,251.9,21.77,12.65,909.8,78.23
2022-02-17 10:30:00+00:00,,,251.76,,14.16,911.3,78.23
2022-02-17 10:00:00+00:00,59.2,,251.4,,14.14,912.6,78.23
2022-02-17 09:30:00+00:00,58.3,,250.8,21.77,14.19,912.3,78.56
2022-02-17 09:00:00+00:00,58.11,67.0,251.04,22.47,14.27,912.2,78.24
2022-02-17 01:00:00+00:00,,,,,,,78.07
2022-02-17 00:30:00+00:00,59.46,69.27,,22.3,14.47,918.8,78.1
2022-02-17 00:00:00+00:00,59.55,,252.5,,14.41,919.56,78.11
2022-02-16 23:30:00+00:00,59.46,,252.5,,14.23,920.6,78.14
2022-02-16 23:00:00+00:00,59.73,69.27,253.11,22.16,14.18,920.61,78.14
2022-02-16 22:30:00+00:00,59.73,,252.74,,14.2,920.5,78.14
2022-02-16 22:00:00+00:00,59.73,72.0,252.8,22.16,14.18,919.11,78.14
2022-02-16 21:30:00+00:00,59.65,72.0,252.6,,14.1,919.6,78.14
2022-02-16 21:00:00+00:00,59.5,69.41,251.52,22.16,14.03,920.7,78.15
2022-02-16 20:30:00+00:00,59.61,72.64,253.13,22.71,13.97,922.96,78.36
2022-02-16 20:00:00+00:00,59.6,72.88,253.4,22.76,14.09,925.63,78.22
2022-02-16 19:30:00+00:00,59.48,72.66,253.26,22.73,14.03,921.48,79.04
2022-02-16 19:00:00+00:00,59.57,72.94,252.77,22.64,14.16,921.02,79.34
2022-02-16 18:30:00+00:00,58.98,71.7,251.4,22.49,13.83,903.47,78.77
2022-02-16 18:00:00+00:00,59.01,72.32,251.64,22.5,13.84,905.17,78.75
2022-02-16 17:30:00+00:00,58.92,72.47,251.96,22.47,13.81,905.17,78.84
2022-02-16 17:00:00+00:00,59.53,73.3,251.92,22.59,13.89,910.5,78.8
2022-02-16 16:30:00+00:00,59.39,73.53,252.46,22.59,13.93,910.77,78.79
2022-02-16 16:00:00+00:00,59.78,73.57,252.63,22.72,13.94,909.5,78.89
2022-02-16 15:30:00+00:00,60.37,74.26,251.72,22.7,14.09,912.68,78.77
2022-02-16 15:00:00+00:00,60.06,74.03,252.14,22.59,13.88,907.81,79.14
2022-02-16 14:30:00+00:00,60.36,73.8,253.75,22.72,13.78,905.03,79.34
2022-02-16 14:00:00+00:00,60.0,73.43,253.23,22.46,13.89,914.0,78.7
2022-02-16 13:30:00+00:00,60.19,69.27,253.2,22.1,14.08,915.25,78.91
2022-02-16 13:00:00+00:00,60.4,69.27,253.2,22.1,14.08,919.0,78.71
2022-02-16 12:30:00+00:00,60.0,,253.2,22.69,14.12,919.79,78.62
2022-02-16 12:00:00+00:00,60.9,69.0,254.0,22.1,14.15,925.0,78.42
2022-02-16 11:30:00+00:00,59.76,,253.68,,14.29,925.0,78.22
2022-02-16 11:00:00+00:00,59.76,67.0,253.44,,14.25,919.02,78.24
2022-02-16 10:30:00+00:00,61.29,67.0,253.9,,14.24,920.78,78.31
2022-02-16 10:00:00+00:00,61.02,,252.84,,14.17,920.42,78.01
2022-02-16 09:30:00+00:00,59.51,,254.1,,14.21,923.0,78.11
2022-02-16 09:00:00+00:00,59.0,67.0,253.32,21.77,14.21,921.0,78.16
2022-02-16 01:00:00+00:00,,,253.18,22.47,,,77.81
2022-02-16 00:30:00+00:00,61.0,69.27,,,14.05,918.0,77.81
2022-02-16 00:00:00+00:00,61.21,,253.18,,14.05,918.55,77.87
2022-02-15 23:30:00+00:00,61.25,,253.18,,14.07,918.5,77.87
2022-02-15 23:00:00+00:00,61.25,69.27,253.21,22.47,14.11,918.5,77.82
2022-02-15 22:30:00+00:00,61.3,,,,14.12,920.0,77.81
2022-02-15 22:00:00+00:00,61.24,70.78,,22.32,14.13,919.0,77.82
2022-02-15 21:30:00+00:00,61.52,70.81,253.21,,14.17,919.9,77.75
2022-02-15 21:00:00+00:00,61.5,70.7,253.65,22.32,14.14,921.25,77.89
2022-02-15 20:30:00+00:00,61.93,75.37,253.92,22.68,14.16,922.13,77.98
2022-02-15 20:00:00+00:00,61.55,74.75,254.39,22.62,14.01,916.7,77.93
2022-02-15 19:30:00+00:00,61.81,75.7,254.5,22.62,14.04,916.23,77.8
2022-02-15 19:00:00+00:00,61.47,75.12,254.91,22.67,14.02,917.54,78.06
2022-02-15 18:30:00+00:00,61.45,74.79,255.08,22.73,14.06,917.14,78.11
2022-02-15 18:00:00+00:00,61.1,75.03,255.15,22.65,14.02,918.21,77.89
2022-02-15 17:30:00+00:00,60.89,74.21,254.56,22.6,14.15,912.43,77.84
2022-02-15 17:00:00+00:00,60.78,74.11,254.9,22.67,13.76,913.57,77.96
2022-02-15 16:30:00+00:00,61.4,73.44,255.43,22.81,13.92,917.4,77.77
2022-02-15 16:00:00+00:00,60.17,73.52,255.32,22.81,13.79,916.44,77.89
2022-02-15 15:30:00+00:00,59.95,73.51,256.66,22.8,13.71,916.43,77.79
2022-02-15 15:00:00+00:00,60.09,74.05,256.37,22.71,13.62,917.52,77.86
2022-02-15 14:30:00+00:00,60.16,74.61,255.25,22.72,13.72,914.57,77.0
2022-02-15 14:00:00+00:00,59.17,72.44,254.4,22.32,13.51,899.9,76.77
2022-02-15 13:30:00+00:00,59.42,72.04,254.8,22.6,13.63,898.0,77.29
2022-02-15 13:00:00+00:00,59.52,72.04,254.8,22.63,13.72,901.0,77.35
2022-02-15 12:30:00+00:00,59.52,72.04,255.36,22.61,13.82,905.0,77.4
2022-02-15 12:00:00+00:00,59.52,72.04,255.6,22.61,13.85,907.5,77.42
2022-02-15 11:30:00+00:00,59.75,73.6,255.6,21.77,13.84,904.5,77.32
2022-02-15 11:00:00+00:00,59.36,73.6,255.12,,13.81,901.0,77.6
2022-02-15 10:30:00+00:00,59.01,,255.24,,13.66,900.76,77.55
2022-02-15 10:00:00+00:00,59.0,,255.36,,13.64,900.79,77.49
2022-02-15 09:30:00+00:00,59.0,73.6,255.12,,13.64,903.72,77.51
2022-02-15 09:00:00+00:00,59.0,72.04,255.4,21.77,13.68,902.68,77.27
2022-02-15 01:00:00+00:00,,,252.0,22.09,13.3,,78.75
2022-02-15 00:30:00+00:00,58.2,,252.0,22.09,13.36,880.0,78.75
2022-02-15 00:00:00+00:00,58.2,,251.7,22.09,13.38,878.17,78.75
2022-02-14 23:30:00+00:00,58.25,,,22.09,13.38,879.01,78.75
2022-02-14 23:00:00+00:00,58.15,72.04,253.39,22.0,13.35,880.11,78.87
2022-02-14 22:30:00+00:00,58.25,71.0,253.39,,13.27,875.3,78.85
2022-02-14 22:00:00+00:00,58.26,,253.39,,13.29,875.17,78.85
2022-02-14 21:30:00+00:00,58.25,69.27,253.39,,13.3,874.22,78.82
2022-02-14 21:00:00+00:00,58.13,71.61,253.39,21.77,13.31,876.75,78.88
2022-02-14 20:30:00+00:00,58.17,71.56,253.28,22.21,13.26,875.76,78.97
2022-02-14 20:00:00+00:00,58.52,71.78,252.78,22.26,13.38,872.61,78.42
2022-02-14 19:30:00+00:00,58.51,72.65,252.27,22.29,13.43,873.48,78.44
2022-02-14 19:00:00+00:00,58.55,72.05,252.16,22.26,13.41,870.43,78.66
2022-02-14 18:30:00+00:00,58.27,72.21,252.41,22.19,13.26,862.53,78.64
2022-02-14 18:00:00+00:00,58.95,72.64,254.29,22.36,13.46,880.55,78.18
2022-02-14 17:30:00+00:00,59.58,73.54,254.52,22.5,13.61,884.4,78.1
2022-02-14 17:00:00+00:00,60.06,74.18,254.0,22.51,13.71,892.24,77.91
2022-02-14 16:30:00+00:00,59.43,74.09,253.67,22.47,13.68,890.46,78.03
2022-02-14 16:00:00+00:00,60.23,75.74,253.17,22.61,13.72,896.43,77.52
2022-02-14 15:30:00+00:00,59.44,74.76,252.96,22.59,13.51,884.79,77.16
2022-02-14 15:00:00+00:00,58.75,72.81,253.86,22.58,13.38,875.25,78.09
2022-02-14 14:30:00+00:00,59.52,74.1,254.81,22.63,13.42,872.31,78.68
2022-02-14 14:00:00+00:00,58.74,71.91,254.9,22.35,13.03,861.3,79.55
2022-02-14 13:30:00+00:00,59.56,68.0,253.46,22.35,13.02,853.0,79.53
2022-02-14 13:00:00+00:00,59.65,,253.56,22.35,13.12,857.5,79.42
2022-02-14 12:30:00+00:00,59.56,67.5,253.44,,13.1,854.44,79.58
2022-02-14 12:00:00+00:00,58.68,67.5,252.02,22.11,12.84,840.0,79.65
2022-02-14 11:30:00+00:00,58.45,67.0,251.76,,12.9,843.0,79.59
2022-02-14 11:00:00+00:00,58.13,67.0,251.77,,12.88,841.0,79.63
2022-02-14 10:30:00+00:00,58.87,,252.48,,12.92,841.0,79.74
2022-02-14 10:00:00+00:00,58.16,,253.0,,12.9,840.65,79.65
2022-02-14 09:30:00+00:00,58.15,,253.01,,12.89,840.0,79.25
2022-02-14 09:00:00+00:00,58.05,67.0,253.01,22.0,12.89,840.2,79.71
2022-02-12 01:00:00+00:00,,,253.5,0.0,13.05,,80.25
2022-02-12 00:30:00+00:00,59.16,,253.51,,13.06,856.4,80.35
2022-02-12 00:00:00+00:00,59.21,,254.0,,13.12,856.2,80.35
2022-02-11 23:30:00+00:00,59.5,72.0,255.18,,13.17,856.05,80.38
2022-02-11 23:00:00+00:00,59.8,71.13,255.18,,13.16,856.09,80.32
2022-02-11 22:30:00+00:00,60.0,,255.18,,13.11,858.85,80.25
2022-02-11 22:00:00+00:00,59.85,71.13,255.17,,13.17,857.25,80.36
2022-02-11 21:30:00+00:00,59.93,71.13,254.0,22.0,13.14,860.3,80.26
2022-02-11 21:00:00+00:00,59.85,71.13,254.0,22.5,13.18,860.0,80.22
2022-02-11 20:30:00+00:00,59.87,71.9,255.06,22.52,13.14,859.33,80.2
2022-02-11 20:00:00+00:00,59.54,71.96,255.69,22.51,13.1,857.25,80.07
2022-02-11 19:30:00+00:00,59.79,71.89,255.33,22.38,13.09,855.31,79.58
2022-02-11 19:00:00+00:00,59.62,71.1,255.18,22.39,13.09,862.86,79.4
2022-02-11 18:30:00+00:00,59.8,71.04,255.0,22.43,13.2,870.14,79.59
2022-02-11 18:00:00+00:00,60.51,73.1,256.68,22.8,13.41,881.11,78.83
2022-02-11 17:30:00+00:00,61.12,73.34,257.24,22.88,13.44,883.33,79.04
2022-02-11 17:00:00+00:00,61.05,73.62,257.58,23.02,13.54,890.0,79.01
2022-02-11 16:30:00+00:00,60.85,72.92,257.73,23.07,13.48,885.74,79.14
2022-02-11 16:00:00+00:00,61.2,74.0,257.31,23.11,13.56,886.3,79.13
2022-02-11 15:30:00+00:00,61.96,75.03,257.66,23.27,13.72,886.58,79.19
2022-02-11 15:00:00+00:00,61.86,75.0,257.98,23.34,13.76,892.0,79.02
2022-02-11 14:30:00+00:00,61.24,74.09,258.31,23.13,13.54,898.67,78.93
2022-02-11 14:00:00+00:00,60.74,74.35,255.91,23.27,13.43,909.39,78.53
2022-02-11 13:30:00+00:00,62.0,73.0,256.87,23.26,13.58,910.0,78.73
2022-02-11 13:00:00+00:00,61.51,73.0,255.48,23.26,13.57,908.0,78.71
2022-02-11 12:30:00+00:00,61.52,73.0,255.6,23.23,13.54,908.22,78.64
2022-02-11 12:00:00+00:00,61.49,73.0,255.48,23.16,13.53,908.11,78.49
2022-02-11 11:30:00+00:00,60.8,,255.12,22.67,13.46,900.5,77.94
2022-02-11 11:00:00+00:00,60.03,,254.88,21.77,13.41,898.6,77.94
2022-02-11 10:30:00+00:00,61.0,73.0,255.36,22.82,13.41,901.0,77.91
2022-02-11 10:00:00+00:00,61.1,69.0,255.24,22.85,13.38,900.0,77.65
2022-02-11 09:30:00+00:00,61.1,,255.24,22.87,13.43,898.5,77.83
2022-02-11 09:00:00+00:00,61.1,69.0,255.48,22.88,13.43,901.1,77.8
2022-02-11 01:00:00+00:00,,,,0.0,13.45,,78.05
2022-02-11 00:30:00+00:00,61.1,74.0,256.02,,13.45,900.5,78.05
2022-02-11 00:00:00+00:00,61.1,74.0,256.02,,13.46,899.28,78.05
2022-02-10 23:30:00+00:00,61.5,75.0,256.02,,13.53,901.26,78.13
2022-02-10 23:00:00+00:00,61.5,75.0,256.02,23.3,13.54,902.05,78.13
2022-02-10 22:30:00+00:00,61.51,75.0,,,13.55,902.0,78.14
2022-02-10 22:00:00+00:00,61.5,75.0,256.02,,13.55,905.0,78.13
2022-02-10 21:30:00+00:00,61.15,75.0,255.11,,13.52,903.14,78.13
2022-02-10 21:00:00+00:00,61.0,74.0,255.1,23.3,13.54,903.07,78.12
2022-02-10 20:30:00+00:00,61.46,75.98,256.81,23.44,13.55,904.43,78.24
2022-02-10 20:00:00+00:00,62.11,76.33,257.05,23.53,13.54,907.41,78.14
2022-02-10 19:30:00+00:00,61.8,76.34,256.59,23.56,13.59,911.23,78.31
2022-02-10 19:00:00+00:00,62.43,77.21,257.05,23.51,13.72,913.41,78.15
2022-02-10 18:30:00+00:00,63.2,77.26,256.97,23.58,13.84,920.62,78.2
2022-02-10 18:00:00+00:00,62.83,77.14,257.2,23.66,13.76,915.02,78.13
2022-02-10 17:30:00+00:00,63.83,79.06,257.97,23.87,13.9,925.28,78.42
2022-02-10 17:00:00+00:00,64.46,79.35,259.33,24.09,14.07,932.99,78.92
2022-02-10 16:30:00+00:00,64.37,80.14,259.08,24.03,14.03,935.46,79.07
2022-02-10 16:00:00+00:00,64.27,79.88,258.04,24.12,14.0,932.35,79.02
2022-02-10 15:30:00+00:00,63.71,79.5,258.75,24.12,13.99,936.57,79.0
2022-02-10 15:00:00+00:00,63.32,79.71,259.07,24.0,14.02,934.48,79.14
2022-02-10 14:30:00+00:00,63.09,78.56,260.01,23.97,13.87,927.65,79.07
2022-02-10 14:00:00+00:00,60.17,76.0,258.0,23.22,13.49,907.48,78.5
2022-02-10 13:30:00+00:00,61.1,77.0,259.0,23.03,13.54,910.31,78.98
2022-02-10 13:00:00+00:00,61.5,75.5,259.08,23.03,13.98,930.5,79.2
2022-02-10 12:30:00+00:00,61.38,,259.44,,14.04,929.7,79.28
2022-02-10 12:00:00+00:00,61.21,75.5,259.56,23.38,14.01,929.0,79.13
2022-02-10 11:30:00+00:00,60.39,72.0,259.68,,13.93,928.0,79.04
2022-02-10 11:00:00+00:00,60.22,,259.44,21.77,13.95,926.5,79.16
2022-02-10 10:30:00+00:00,60.1,,259.56,23.24,13.83,926.01,78.69
2022-02-10 10:00:00+00:00,60.1,,259.68,23.36,13.75,925.88,78.61
2022-02-10 09:30:00+00:00,60.1,,259.8,23.37,13.7,925.06,78.66
2022-02-10 09:00:00+00:00,60.11,72.0,259.8,23.35,13.82,925.78,78.51
2022-02-10 01:00:00+00:00,,,259.2,0.0,13.9,,78.83
2022-02-10 00:30:00+00:00,62.01,78.0,259.2,23.03,13.92,929.6,78.83
2022-02-10 00:00:00+00:00,62.18,,,,13.92,930.04,78.93
2022-02-09 23:30:00+00:00,61.51,78.0,259.2,,13.94,930.51,78.93
2022-02-09 23:00:00+00:00,61.51,78.0,259.56,23.03,13.97,931.16,78.95
2022-02-09 22:30:00+00:00,62.7,,259.56,,13.94,931.75,79.0
2022-02-09 22:00:00+00:00,62.0,78.0,259.89,23.03,13.93,931.5,79.02
2022-02-09 21:30:00+00:00,61.51,78.0,259.5,,13.91,932.61,79.01
2022-02-09 21:00:00+00:00,62.65,78.0,259.5,23.03,13.85,933.0,79.05
2022-02-09 20:30:00+00:00,62.58,78.7,259.87,23.85,13.86,931.87,78.99
2022-02-09 20:00:00+00:00,62.05,76.42,259.97,23.98,13.82,932.8,79.02
2022-02-09 19:30:00+00:00,62.07,75.5,260.27,24.0,13.72,930.07,79.0
2022-02-09 19:00:00+00:00,62.43,75.73,260.47,24.02,13.71,934.76,79.11
2022-02-09 18:30:00+00:00,61.94,76.03,260.45,24.03,13.64,935.0,78.99
2022-02-09 18:00:00+00:00,61.89,75.7,260.61,24.01,13.64,936.19,78.98
2022-02-09 17:30:00+00:00,62.14,76.1,260.72,23.97,13.68,937.57,78.98
2022-02-09 17:00:00+00:00,61.69,75.34,261.12,23.85,13.58,929.22,78.96
2022-02-09 16:30:00+00:00,62.33,74.67,261.45,23.82,13.61,930.0,78.84
2022-02-09 16:00:00+00:00,62.72,74.58,261.4,23.82,13.62,932.31,78.97
2022-02-09 15:30:00+00:00,62.89,73.61,261.73,23.66,13.57,929.0,79.06
2022-02-09 15:00:00+00:00,60.86,73.9,261.46,23.59,13.54,927.41,79.16
2022-02-09 14:30:00+00:00,60.34,73.22,262.2,23.56,13.38,930.66,79.13
2022-02-09 14:00:00+00:00,60.0,74.23,260.51,23.47,13.26,934.27,79.51
2022-02-09 13:30:00+00:00,60.62,,261.0,23.47,13.4,937.5,79.75
2022-02-09 13:00:00+00:00,60.8,,261.0,,13.41,939.0,79.6
2022-02-09 12:30:00+00:00,60.62,75.3,261.48,23.47,13.43,936.51,79.74
2022-02-09 12:00:00+00:00,60.55,75.3,261.0,23.47,13.38,936.76,79.73
2022-02-09 11:30:00+00:00,60.0,75.3,260.88,22.93,13.34,934.0,79.41
2022-02-09 11:00:00+00:00,60.0,69.0,261.0,22.99,13.32,932.0,79.4
2022-02-09 10:30:00+00:00,60.01,67.0,260.76,23.0,13.32,934.42,79.4
2022-02-09 10:00:00+00:00,60.0,,260.88,23.04,13.26,933.6,79.45
2022-02-09 09:30:00+00:00,60.0,,260.64,23.0,13.28,929.5,79.07
2022-02-09 09:00:00+00:00,60.0,67.0,260.76,23.1,13.24,930.5,79.59
2022-02-09 01:00:00+00:00,,,260.3,,13.14,,
2022-02-09 00:30:00+00:00,59.9,74.0,260.3,23.42,13.15,923.24,80.63
2022-02-09 00:00:00+00:00,,,260.2,23.42,13.16,923.0,80.6
2022-02-08 23:30:00+00:00,59.95,74.0,260.12,23.42,13.12,923.7,80.45
2022-02-08 23:00:00+00:00,59.95,74.0,260.1,23.25,13.15,923.4,80.45
2022-02-08 22:30:00+00:00,59.98,,260.08,23.25,13.13,921.08,80.44
2022-02-08 22:00:00+00:00,59.52,,,23.25,13.1,920.1,80.4
2022-02-08 21:30:00+00:00,58.9,74.0,,23.25,13.14,921.75,80.31
2022-02-08 21:00:00+00:00,59.02,74.0,260.08,22.75,13.17,921.7,80.28
